Ref Number,Date/time received,Page Title,Page URL,Y/N,What's wrong,Details,Topic,Personal info (Y/N),Notes,Blank,Test - auto-topic generator
05/20-0904,Sat May 23 2020 15:58:06 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,,How are patients treated in hospital,,,,,
05/20-0905,Sat May 23 2020 16:05:27 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,,Why is the number a Why is the number 19 attached?,,,,,
05/20-0906,Sat May 23 2020 16:17:18 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The answer I need is missing,What is the protocol for people in an apartment building that has people with COVID 19? Should the people in the building be tested?,,,,,
05/20-0907,Sat May 23 2020 16:23:16 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,,Am i still contagious after recovery?,,,,,
05/20-0908,Sat May 23 2020 16:39:27 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The answer I need is missing,How many people can gather?,,,,,
05/20-0909,Sat May 23 2020 16:41:00 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,The answer I need is missing,Besoin de ´information sur combien de temps une personne est-elle contagieuse après avoir eu un test positif?,,,,,
05/20-0910,Sat May 23 2020 16:41:56 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The information isn’t clear,With compromised immune systems: What health issues are these? Does this include Asthma?,,,,,
05/20-0911,Sat May 23 2020 17:15:16 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,,"Can I fly from New Brunswick to Calgary, Alberta to visit my son. Do I have to self quarantine if I fly?",,,,,
05/20-0912,Sat May 23 2020 17:28:05 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,Other reason,J attend un appelle pour discuté de ma.situatiom 14 jours ou je peux appeller vue que j'ai pas de nouvelles,,,,,
05/20-0913,Sat May 23 2020 17:28:36 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,,money for senior during covid-19,,,,,
05/20-0914,Sat May 23 2020 17:45:00 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,Other reason,"Im looking for, if there is one, an example form for the self isolate plan we would require when entering Canada",,,,,
05/20-0915,Sat May 23 2020 17:46:49 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,I’m not in the right place,Programme Benefits,,,,,
05/20-0916,Sat May 23 2020 17:57:27 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The answer I need is missing,I'm looking for the symptoms shown in children so I can decide whether to take my child to a health care professional,,,,,
05/20-0917,Sat May 23 2020 17:57:27 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The answer I need is missing,I'm looking for the symptoms shown in children so I can decide whether to take my child to a health care professional,,,,,
05/20-0918,Sat May 23 2020 18:17:18 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,Other reason,How do I report a business that has a confirmed covid 19 case,,,,,
05/20-0919,Sat May 23 2020 18:30:34 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The answer I need is missing,Which health conditions make a person high risk,,,,,
05/20-0920,Sat May 23 2020 18:33:05 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The answer I need is missing,Info on entering water at Ontario beaches,,,,,
05/20-0921,Sat May 23 2020 19:06:08 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The information isn’t clear,,,,,,
05/20-0922,Sat May 23 2020 19:07:51 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,No,The answer I need is missing,"Lecture des journaux, etc. Peut-on les lire des la réception ou attendre?",,,,,
05/20-0923,Sat May 23 2020 19:13:09 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,The answer I need is missing,boutons sur la langue,,,,,
05/20-0924,Sat May 23 2020 19:22:37 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,Other reason,je veux savoir quel sont TOUT les symptômes du coronavirus merci,,,,,
05/20-0925,Sat May 23 2020 19:34:00 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,,is having a red rash and several spots part of the symptoms?,,,,,
05/20-0926,Sat May 23 2020 19:35:03 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The answer I need is missing,Can children transmit COVID 19 if they are a carrier,,,,,
05/20-0927,Sat May 23 2020 19:50:39 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,,"étourdissement, mal de coeur, stomach une grosse lourdeur, et pas faim.",,,,,
05/20-0928,Sat May 23 2020 19:52:32 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,I’m not in the right place,can others stay the night at my house,,,,,
05/20-0929,Sat May 23 2020 20:08:50 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The answer I need is missing,The telephone number for COVID 19 enquires. I have worsening breathing and coughing but no fever.,,,,,
05/20-0930,Sat May 23 2020 20:25:55 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The information isn’t clear,I have tested positive for covid and am currently in hospital. Can I go outside?,,,,,
05/20-0931,Sat May 23 2020 21:07:31 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,,How does one get tested for anti bodies,,,,,
05/20-0932,Sat May 23 2020 21:18:34 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The answer I need is missing,I want to know more about the type of cough,,,,,
05/20-0933,Sat May 23 2020 21:18:34 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The answer I need is missing,I want to know more about the type of cough,,,,,
05/20-0934,Sat May 23 2020 22:14:21 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The answer I need is missing,"If I fly direct from Charlottetown, PEI, where there have been no cases of Covid in over 2 weeks, to Toronto, and go directly to my mother's house, am I required to self isolate for 2 weeks?",,,,,
05/20-0935,Sat May 23 2020 22:20:38 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The information isn’t clear,,,,,,
05/20-0936,Sat May 23 2020 22:55:17 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The answer I need is missing,My employer wants me to take a covid 19 test because I may have exposed to someone who was tested positive. But I feel no symptoms. Will I still be allowed to take the test,,,,,
05/20-0937,Sat May 23 2020 23:08:29 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The answer I need is missing,I’m concerned about restarting chapel with 15 people of singing would be ok at 6 feet apart,,,,,
05/20-0938,Sat May 23 2020 23:29:03 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,No,The answer I need is missing,Ma moto est au NB. Puis-je me rendre au ligne pour la récupérer,,,,,
05/20-0939,Sun May 24 2020 00:03:22 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,I’m not in the right place,Looking for information regarding newly updated senior/old age etc benefit increase in may 2020,,,,,
05/20-0940,Sun May 24 2020 00:18:42 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,The answer I need is missing,,,,,,
05/20-0941,Sun May 24 2020 00:20:16 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,The answer I need is missing,Voudrais savoir si on peut être 2 personne dans le même véhicule même si on a pas la même adresse,,,,,
05/20-0942,Sun May 24 2020 00:32:23 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,,Is a gathering of 5 or more unrelated persons now permissible?,,,,,
05/20-0943,Sun May 24 2020 00:34:32 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,,Aucune mention du Hidroxicloroquine (Plaquenil) et azitromicine efficace et utiliser au Nouveau Brunswick?,,,,,
05/20-0944,Sun May 24 2020 01:24:31 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,No,The information isn’t clear,Personne qui va travailler au Québec qui demeure au NB l'isolement,,,,,
05/20-0945,Sun May 24 2020 01:54:12 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The answer I need is missing,"Should not portray a vaccine as our salvation. No vaccine exists for any other coronavirus - rushing to invent one, for the Trillion-dollar prize, will endanger more Canadians than SAR-CoV-2 does. Instead, highlight available treatments such as IV Vit C, IV Ozone, Ivermectin, etc. Treat, not Vax!",,,,,
